,melody.normentropy.minlog,chromahist3.normentropy.minlog,harmonisation_int.corpus.information,harmonisation_int.corpus.tau,harmonisation.normentropy.minlog,harmonisation.normentropy.minlog.corpus.pdf.rank.logit,chromahist3_int.corpus.information,chromahist3_int.corpus.tau,chromahist3.normentropy.minlog.corpus.pdf.rank.logit,loudness.mean,loudness.mean.corpus.pdf.rank.logit,loudness.std,loudness.std.corpus.pdf.rank.logit,pitchhist3_int.corpus.information,pitchhist3_int.corpus.tau,pitchhist3.normentropy.minlog,pitchhist3.normentropy.minlog.corpus.pdf.rank.logit,mfcc.mean.corpus.indeppdf.rank.logit,mfcc.totvar.log,mfcc.totvar.log.corpus.pdf.rank.logit,melody.mean,melody.mean.corpus.pdf.rank.logit,melody.std.log,melody.std.log.corpus.pdf.rank.logit,roughness.mean.log,roughness.mean.log.corpus.pdf.rank.logit,sharpness.mean,sharpness.mean.corpus.pdf.rank.logit,tempo.mean,tempo.std,rpvi.mean,npvi.mean,log_norm_ioi.mean,log_norm_ioi.std,log_norm_ioi.hist.mean,log_norm_ioi.hist.std,beats.mean,beats.std,onsets.mean,onsets.std,song.id,segment.id,id,artist,title,country,year,path
0,0.40815347259782564,0.33083636014740364,0.06947872437941302,-0.2919691754646736,0.0009256383429025005,1.7309738678499969,0.07133459523604414,0.7656744811928814,0.683815653860318,-0.991850804703061,0.553729967225697,-1.2686132811559263,0.02129128736108321,0.2997055399033027,-0.0750470805929311,-0.595216637274082,0.41218095583205644,-0.5216411072645525,0.1495837144344466,0.6583087849868792,-0.6652221433281766,0.1141005954319306,-0.5930080341967775,-0.08990788703668792,-0.49844788924261146,0.4610589978051007,1.9518154595503276,-1.4997545627085491,-0.6537173178921608,-1.660816186421752,-0.4610589978051005,0.07876060058160586,-1.114323742383363,-0.16270168086720105,-1.114323742383363,-0.16270168086720105,0.6445754270357322,-1.6987577096231874,-0.8345197137792874,-0.719334234339845,0,0,0,Gianluca,Tomorrow,Malta,2013,dataset/eurovision/2013/Malta_Tomorrow_Gianluca.mp3
1,-0.23827330006470623,0.332792407721157,0.2784721692817442,-1.0608149582530768,0.3152327602549023,0.8266781698637614,-1.032008902986306,0.24971662666494057,0.6814786281899762,-0.7508670967439017,1.3797897052795078,-0.5110646888287244,1.337849975049931,-0.6174656645574569,-1.1006506220691665,0.7856830842080211,-0.29390161086568684,0.17208869645907132,0.3741781388473674,0.2669436401824241,-1.9644061233918833,-1.4773329463658622,-2.456430446502311,-2.327457738214603,-0.26502570453476226,-0.2631087432837269,1.032008902986306,-0.3622912227557816,1.639151633577117,0.6537173178921608,0.719334234339845,0.2977697845837604,2.0784690974025737,0.6861564203031058,2.0784690974025737,0.6861564203031058,-1.64628751339536,-0.5885994764031114,1.128208427886995,0.5974281476008532,1,1,1,Natália Kelly,Shine,Austria,2013,dataset/eurovision/2013/Austria_Shine_Natália Kelly.mp3
2,0.07504708059293123,0.2060140820346865,-0.9503198053043702,0.5842023287188853,0.48382774320897276,0.4364896096806808,0.5667249984660206,-0.7907344541079758,1.1317137458941318,0.01573649904908058,0.3367083344433593,-0.8085757260414096,1.1786126874284037,0.00647951281416192,0.019439626725262185,-0.6861564203031058,0.1833732417348766,0.6675336631447473,-1.7393152829492844,-1.1639090868209825,0.1252881654328004,1.505479333357505,0.31912632271540003,1.0673367622418624,0.10665022785592171,1.064070202858205,1.4609916780285401,-0.8637230839921979,-0.47759366776249845,-0.3191263227153999,-0.2268610914748584,-0.6514267480789384,0.09734553738220215,-0.14584054555361642,0.09734553738220215,-0.14584054555361642,0.47966961930286217,0.28810756530430975,0.6445754270357322,-0.1645779109582325,2,2,2,Adrian Lulgjuraj & Bledar Sejko,Identitet,Albania,2013,dataset/eurovision/2013/Albania_Identitet_Adrian Lulgjuraj & Bledar Sejko.mp3
3,1.3797897052795078,-0.7656744811928814,-0.9590799626336193,0.8503589453705199,-0.3741781388473673,0.43445420758334846,0.31912632271540003,-1.517079249734652,-0.026846732712867624,-0.44874044209481306,1.2282581551422502,-0.2688625582800872,0.8936823417271494,0.3055195823794298,-1.2644846411138841,0.09920577560042641,0.8556862565417733,-1.1494529034239998,0.21358398174663992,0.5494190947695927,-0.25545048210331356,0.8008982617095378,0.9131718970413034,-0.13836028018940402,-0.9858137442921022,-0.17960920251268847,0.6085299603885833,0.19279483906374506,0.9273080470885772,0.04907852063340245,-0.9159844765658061,-1.2811308473728888,1.1786126874284037,-0.6174656645574569,1.1786126874284037,-0.6174656645574569,-0.9330146435883208,-0.6107593075250408,0.4817476400782156,-0.2287610355310775,3,3,3,Krista Siegfrids,Marry Me,Finland,2013,dataset/eurovision/2013/Finland_Marry Me_Krista Siegfrids.mp3
4,-1.3243806377342793,0.41218095583205644,0.045371834621501746,0.34455577226148515,-0.8826964597996333,-0.35439506021082956,-0.9416319755228355,-0.0954856359661717,0.4693102941457838,-0.14396973039236802,0.5863994853121837,-0.29390161086568684,0.9330146435883208,1.8204836976573775,-0.728959252903509,-1.7477795042942765,-1.2769360787109256,0.04907852063340245,0.976824924229395,-0.6652221433281766,2.1117026155508416,-2.0325551271571904,1.4041779073614375,-0.7731414033423635,-0.6241999080781347,0.8718160909468813,-1.1712292352225915,-0.8691120986680817,0.617465664557457,-0.9590799626336193,-0.5776276877960579,-0.12902077363780384,-0.2727033741734703,-0.21547835360857695,-0.2727033741734703,-0.21547835360857695,-0.6264509460533434,-1.9644061233918833,-1.1494529034239998,-0.6652221433281766,4,4,4,Cezar,It's My Life,Romania,2013,dataset/eurovision/2013/Romania_It's My Life_Cezar.mp3
5,-0.41016638257000215,1.2481816305343143,-1.0225952393167468,-0.21547835360857695,0.3347497294299728,0.7656744811928814,-1.32884365306274,-0.6264509460533434,-0.8772432940527781,-1.0009747919306855,0.5301444002079776,-1.3608540320020217,-0.10665022785592157,0.2611927484025308,1.3750094721463149,-0.9416319755228355,-0.2631087432837269,0.43038878670498615,0.6955573940857754,-0.21169037605243843,0.9330146435883208,-0.5237633731059752,0.9188043208147805,-0.15520241687886718,-1.204975647679973,-0.642298376436842,0.7097753991634734,0.045371834621501746,0.332792407721157,0.6219520285977223,2.2512101485740126,1.7739531442398866,2.327457738214604,1.384601677112899,2.327457738214604,1.384601677112899,-0.33279240772115715,0.35045528032184414,2.0947966907584794,1.9644061233918828,5,5,5,Aliona Moon,O Mie,Moldova,2013,dataset/eurovision/2013/Moldova_O Mie_Aliona Moon.mp3
6,0.5930080341967775,-0.13462307483975738,-0.3583403486859014,1.0447045801686485,-1.0132713336472043,-0.5005451327742165,-0.2497166266649407,-1.5531636322628217,1.0905292881312139,-0.6560113227193115,2.1117026155508416,-1.4294311364543582,-0.24589862401661486,0.8477043219728875,0.16833211671275342,-0.28810756530430975,1.2644846411138841,-0.23636914917293722,0.2230636515184433,0.5322762023258187,-0.719334234339845,0.017588032738718933,-0.637754230116588,-0.14771187128914542,-0.47759366776249845,0.41016638257000215,1.15665078029078,-0.5237633731059752,1.9043198722192611,-0.19845596941524177,-1.9905643436141345,-1.7921016085520256,0.7386522820144433,-1.9644061233918833,0.7386522820144433,-1.9644061233918833,-1.9157931280862432,-2.2284678144231362,-1.2686132811559263,-2.018160064579837,6,6,6,Koza Mostra feat. Agathon Iakovidis,Alcohol Is Free,Greece,2013,dataset/eurovision/2013/Greece_Alcohol Is Free_Koza Mostra feat. Agathon Iakovidis.mp3
7,1.160272292723168,0.047225096521105896,2.0041714412964033,-1.7829539723664094,0.53654708698196,0.3016424189170601,-0.5863994853121837,-0.06576769403219192,2.356183165989079,-0.5152883323632356,1.4940785257913773,-0.642298376436842,2.356183165989079,-1.032008902986306,-0.6174656645574569,1.0706147504355752,-0.6583087849868794,0.15520241687886732,-0.32888157757659264,1.8014017126481576,-2.2512101485740135,-1.7146433531535594,-2.1474464658377794,-2.018160064579837,-0.29003782975230386,-0.19845596941524177,1.2603774432562183,-0.6219520285977221,0.5645525624902242,-0.31134397082937537,0.030550812732995567,-0.6332232149748965,1.1749129549720334,-0.4405658553453067,1.1749129549720334,-0.4405658553453067,-0.5667249984660209,-0.8909257950332613,0.7907344541079758,0.23256340965122924,7,7,7,Takasa,You And Me,Switzerland,2013,dataset/eurovision/2013/Switzerland_You And Me_Takasa.mp3
8,1.1860609575005987,0.5820079887490403,-0.33083636014740364,0.19656822815118932,-0.1589509314647807,0.9561517580756327,-1.1749129549720334,-0.6085299603885834,0.04166577189420284,-1.517079249734652,-0.344555772261485,-0.8936823417271493,0.6085299603885833,-0.606303633545931,-0.590802319990023,0.683815653860318,-0.15520241687886718,-0.42430394102301233,0.9103665227700978,-0.5754416916737566,-0.8240756010821512,-0.11782812976037471,-0.030550812732995567,1.114323742383363,-1.5593779906903429,-1.1387664208005952,0.20790543357093733,1.0871802351357898,0.16645472058236943,0.818887131779087,1.0040346949948675,0.8583590371220198,0.8111454861563414,0.6652221433281766,0.8111454861563414,0.6652221433281766,-0.15332898036113624,0.6861564203031058,0.8371449826097552,0.6979172414082575,8,8,8,Marco Mengoni,L'Essenziale,Italy,2013,dataset/eurovision/2013/Italy_L'Essenziale_Marco Mengoni.mp3
9,-1.3378499750499315,0.08804926737450865,0.24780717380026923,-0.49635283581251666,0.8745264726507582,-0.23446585492144362,0.1909091767903064,1.4041779073614375,1.7739531442398866,-0.5494190947695927,1.6757041348246737,-1.5229565686711617,-0.4364896096806808,-1.455630361720994,-0.062057569203078956,1.3894459248509006,-1.097264352008225,0.48382774320897276,-0.9679143455983372,-0.24017831527852002,1.5229565686711617,-1.2522262193868003,0.8292863501224556,0.012033587158107867,-0.5667249984660209,0.683815653860318,1.3199438472867677,-0.7073958233065823,-0.2631087432837269,2.3869953515872053,0.9301575589842492,0.8319001839280696,0.9387517869013584,0.2784721692817442,0.9387517869013584,0.2784721692817442,0.2765482171839373,2.356183165989079,1.1040495603650475,0.35045528032184414,9,9,9,Zlata Ognevich,Gravity,Ukraine,2013,dataset/eurovision/2013/Ukraine_Gravity_Zlata Ognevich.mp3
